Column1,year,id,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,ccnl1s,egdp1s,hdmsp1s,hviirs1s,vl1s,panda1s,ccnl1m,egdp1m,hdmsp1m,hviirs1m,panda1m,vl1m,e1s,e1m,viirs1s,viirs1m
260,2000,210000,辽宁省,4669.06,503.44,2344.4,1821.22,10.7825,50.2114,39.0061,11226,1903148.0,1085632.0,817516.0,1267.68,,,4184.0,,,1692445.0,3556.4,45547.0,44969.0,546877.7309,191750.1276,926795.7922,,186782.7731,-15500165.06,2.771643345,1.32995591,9.599760661,,-67.6020737,0.236653802,64421009899.98138,447427.8057158944,,
261,2000,460000,海南省,518.48,196.56,102.45,219.47,37.9108,19.7597,42.3295,6894,128786.0,80289.0,48497.0,198.87,,,789.0,,,167622.0,219.0,17401.0,13405.0,79478.032,32007.53468,156313.3922,,10327.54719,-137690949.6,1.723733046,0.95914221,7.109306987,,-2834.923142,0.05599444,10354229066.708984,310499.56717872625,,
262,2000,330000,浙江省,6036.34,664.16,3183.47,2188.71,11.0027,52.7384,36.2589,13461,2783262.0,1944275.0,838987.0,2349.95,,,4596.0,,,955955.0,793.7,41605.0,37707.0,427952.3419,246229.2558,718080.7333,,66439.28089,-70777698.13,3.471522478,2.439493435,10.25552232,,-494.0785251,0.13472766,77795273316.5805,771375.8315756279,,
263,2000,420000,湖北省,4276.32,662.3,2123.7,1490.32,15.4876,49.6619,34.8505,7188,322286.0,193555.0,128731.0,1339.2,,,5960.0,,,1537447.0,2030.8,57850.0,48062.0,236331.3351,128538.0849,410196.0588,,39402.32919,43602145.98,1.08613729,0.689097188,7.761541323,,172.4452989,0.045271018,42016151116.772446,225640.5662369247,,
264,2000,630000,青海省,263.59,38.53,114.0,111.06,14.6174,43.249,42.1336,5087,15973.0,11200.0,4773.0,151.14,,,517.0,,,109100.0,1091.9,18679.0,15178.0,30509.17217,110432.9563,56770.77255,,9565.021661,5688578.62,0.035485362,0.158182111,8.646710181,,5.693790738,0.002781266,39844604751.03632,57077.747475022166,,
265,2000,150000,内蒙古自治区,1401.01,350.8,556.28,493.93,25.0391,39.7056,35.2553,5872,262205.0,97017.0,165188.0,423.64,,,2372.0,,,648891.0,5011.1,67346.0,63622.0,273356.7733,285459.4833,500107.2824,,84780.19256,10804982.54,0.170908547,0.249017309,8.861811251,,5.813498109,0.013251533,97945099337.30304,85456.00015652884,,
266,2000,530000,云南省,1955.09,436.26,843.24,675.59,22.3141,43.1305,34.5554,4637,181276.0,117509.0,63767.0,683.96,,,4241.0,,,576877.0,1872.5,109560.0,102550.0,222150.026,155676.7058,410820.302,,58036.04479,23948980.45,0.523070068,0.404547545,8.408847291,,48.52651631,0.034162287,51949672804.63115,135118.38897638896,,
267,2000,620000,甘肃省,983.36,193.36,439.88,350.12,19.6632,44.7323,35.6045,3838,56953.0,41495.0,15458.0,395.4,,,2557.0,,,467959.0,2318.0,39344.0,29393.0,118491.9482,114077.0584,225753.0235,,31427.03495,21427213.72,0.219213266,0.267652435,7.787269124,,34.1132467,0.0145351,38932284596.75661,91395.51118825562,,
268,2000,340000,安徽省,3038.2359,732.19,1296.312,1009.7339,24.0992,42.6666,33.2342,4867,334684.0,217198.0,117486.0,803.97,,,6286.0,,,921539.0,1842.9,44493.0,42579.0,257042.7777,141904.4717,454722.1412,,32857.26894,47327997.97,1.55320913,1.009438911,6.625070633,,246.1060037,0.049635213,44437402934.93604,316850.5977138428,,
269,2000,360000,江西省,2003.07,485.14,700.76,817.17,24.2198,34.9843,40.7959,4851,162405.0,119741.0,42664.0,516.08,,,4149.0,,,729694.0,2152.6,37138.0,26448.0,93409.39642,78364.19862,177931.6118,,6729.307006,17937313.37,0.49381159,0.467660365,6.512966416,,81.60289598,0.008893573,24931306261.244118,149420.02306062396,,
270,2000,640000,宁夏回族自治区,265.57,45.95,120.04,99.58,17.3024,45.2009,37.4967,4839,44292.0,32737.0,11555.0,157.52,,,554.0,,,136967.0,716.1,10171.0,9649.0,59253.67656,38299.38368,112340.0627,,10397.06401,10785697.26,0.90612058,0.736097496,7.783160472,,141.9380743,0.039747724,12056930032.283434,231804.234988264,,
271,2000,610000,陕西省,1660.92,279.12,731.9,649.9,16.8051,44.0659,39.1289,4549,214008.0,131005.0,83003.0,653.67,,,3644.0,,,914224.0,2204.6,44006.0,37459.0,264161.0839,150410.5163,495720.7373,,52328.31539,48219333.84,1.047390367,0.730182819,7.498519412,,164.5279931,0.051869496,48139466627.892586,233808.6072224553,,
272,2000,370000,山东省,8542.44,1268.57,4244.4,3029.47,14.8502,49.686,35.4638,9555,2498976.0,1552884.0,946092.0,2531.1,,,8998.0,,,2040572.0,2401.6,70686.0,70579.0,928097.2604,376108.3829,1644190.918,,184386.4533,79675550.31,4.72452589,2.435072531,8.018823936,,349.0329272,0.234654109,122690894574.11829,793886.8501839336,,
273,2000,650000,新疆维吾尔自治区,1364.36,288.18,586.84,489.34,21.122,43.0121,35.8659,7470,226404.0,120413.0,105991.0,610.39,,,1849.0,,,700996.0,2309.9,34585.0,32295.0,324710.94,383119.7591,590418.4039,,111660.2355,12289203.96,0.14964355,0.234749661,11.56690641,,4.873760427,0.012864663,133909569945.84308,82064.55254642112,,
274,2000,350000,福建省,3920.07,640.57,1711.16,1568.34,16.3408,43.6513,40.008,11601,2122046.0,1290607.0,831439.0,1112.2,,,3410.0,,,664183.0,873.9,51073.0,42512.0,301008.7826,150182.6946,535525.8314,,54308.62288,-71339054.17,2.156616007,1.248216802,9.407333153,,-439.8469478,0.097272189,48283334755.9025,401412.988111549,,
275,2000,130000,河北省,5088.96,824.55,2559.96,1704.45,16.2027,50.3042,33.4931,7663,523862.0,371000.0,152862.0,1816.79,,,6674.0,,,1241219.0,3631.9,59152.0,56776.0,719306.355,275947.754,1300068.184,,120924.676,90824723.22,2.937290123,1.470606569,8.614016772,,319.1666511,0.123447451,91512335844.61636,487796.043147636,,
276,2000,140000,山西省,1643.81,179.86,827.59,636.36,10.9417,50.3458,38.7125,5137,176438.0,123687.0,52751.0,548.16,,,3248.0,,,784075.0,2510.8,55408.0,52767.0,462548.8477,211177.8902,831753.651,,98866.05127,80825669.99,2.333496573,1.344645912,8.985962055,,350.8965877,0.124690709,71797537509.89618,457996.3966668388,,
277,2000,310000,上海市,4551.15,83.2,2163.68,2304.27,1.8281,47.5414,50.6305,34547,5470802.0,2535233.0,2935569.0,1869.38,,,1641.0,,,934083.0,256.5,4325.0,4325.0,194691.5872,104818.1841,270550.7882,,171679.3692,-3821284.443,20.79044447,16.5122359,26.04090309,,-351.1316443,4.582610225,35740897612.33308,5613096.644768973,,
278,2000,410000,河南省,5137.66,1161.58,2413.78,1562.3,22.6091,46.9821,30.4088,5444,228290.0,149578.0,78712.0,1377.74,,,9488.0,,,1817134.0,2353.1,64453.0,62192.0,524955.4617,231033.1713,945025.7373,,79290.0987,94841183.92,2.623984351,1.391304526,7.271502278,,407.9566683,0.099081412,75129293510.5508,452967.473493463,,
279,2001,110000,北京市,3710.52,93.08,1030.6,1721.97,3.3,36.2,60.5,25523,5149809.0,1177236.0,3972572.0,1513.32,,,1383.0,,,,1160.6,13891.0,13445.0,276735.3736,124999.2662,406469.3216,,239954.4632,38979555.91,12.8717602,7.610861443,23.51980265,,1560.252998,2.790200493,41928587980.12844,2552914.5475370893,,
280,2001,310000,上海市,5210.12,85.5,2355.53,2509.81,1.7,47.6,50.7,37382,6088332.0,2762133.0,3326199.0,2004.64,,,1614.0,,,,256.5,6078.0,5585.0,193246.8075,110249.3796,279829.4235,,145538.7631,-3572685.271,20.63616141,17.3678239,27.230723,,-328.2882686,3.884843164,37191014542.297165,5840837.049120077,,
281,2001,500000,重庆市,1765.68,293.03,727.66,729.08,16.7,41.6,41.7,5654,183391.0,110255.0,73136.0,697.03,,,3097.0,,,,632.6,30654.0,21405.0,81076.84792,55043.42244,146416.2941,,15309.40517,14869244.41,0.848842633,0.665909989,8.918111411,,133.9680191,0.040070116,17222526934.39758,208620.7059206166,,
282,2001,120000,天津市,1919.09,78.55,904.64,856.91,4.2688,49.1625,46.5687,20154,1816714.0,948719.0,867995.0,705.0,,,1004.0,,,,697.2,9647.0,9067.0,206080.5644,93931.37896,328441.0706,,134031.0355,4011051.102,13.17298239,8.26370351,18.36981995,,220.6290169,2.141752034,30951804893.47812,2723005.444429544,,
283,2001,460000,海南省,558.4137,201.79,111.25,232.92,37.0,20.4,42.7,7135,174692.0,79785.0,94908.0,213.32,,,796.0,,,,219.0,20667.0,11483.0,77051.23701,34141.1563,138373.6627,,12134.71331,-138582994.6,1.671100304,1.02307861,8.654390783,,-2853.289482,0.065792629,10970064005.146484,328927.5885324723,,
284,2001,230000,黑龙江省,3390.13,409.3,1998.74,1152.96,11.494,56.1286,32.3774,9349,338392.0,161166.0,177226.0,963.58,,,3811.0,,,,5503.2,62979.0,57762.0,583442.4046,239519.5759,1091651.435,,170696.6995,72737079.62,0.864141146,0.529216703,9.458801084,,92.75157173,0.063204512,80845846229.69821,179111.98038174026,,
285,2001,430000,湖南省,3831.9,825.73,1573.0,1584.27,20.7,39.5,39.8,6054,275792.0,175294.0,100498.0,1174.3,,,6596.0,,,,2757.9,66593.0,36800.0,175425.8865,105732.9827,324445.6157,,17973.42579,32811342.58,0.730625174,0.497078352,7.490333476,,117.5985733,0.018714009,33887068910.040287,159555.31644574917,,
286,2001,150000,内蒙古自治区,1713.81,358.89,626.47,560.43,23.2173,40.5275,36.2552,6463,203462.0,62698.0,140765.0,503.63,,,2377.0,,,,6038.2,70408.0,60234.0,275683.9524,299987.4825,518340.7647,,86808.62267,10752228.03,0.172363549,0.261690642,9.759177519,,5.785114142,0.013568586,101733970818.4955,88759.96684224723,,
287,2001,130000,河北省,5516.76,913.9,2767.41,1896.47,16.4,49.6,34.0,8362,573181.0,395474.0,177708.0,1912.53,,,6699.0,,,,4570.9,62615.0,53257.0,824333.1288,291701.8945,1524264.647,,156992.5699,105326370.6,3.366167337,1.554565008,10.03134244,,370.1268089,0.160267807,95853719093.60124,510920.4905237598,,
288,2001,610000,陕西省,2010.62,287.24,816.34,740.69,15.6,44.3,40.2,5024,206066.0,110778.0,95287.0,773.43,,,3659.0,,,,2873.8,45273.0,39300.0,273283.5161,159351.8317,477953.8627,,48171.98523,48922580.38,1.083560523,0.773589324,8.24767941,,166.9275231,0.047749609,50588003775.16982,245684.2032155962,,
289,2001,540000,西藏自治区,146.0352,37.47,32.18,69.08,27.0,23.2,49.8,5307,9291.0,8237.0,1054.0,83.26,,,263.0,,,,,35537.0,7196.0,12368.58015,175909.6635,22572.30196,,3697.799401,-18019642.64,0.00873949,0.145865815,10.28139647,,-10.95700462,0.000653203,61497331962.668304,50994.84470556461,,
290,2001,370000,山东省,9195.036,1359.49,4654.51,3424.31,14.4,49.3,36.3,10465,2894979.0,1811694.0,1083285.0,2788.68,,,9041.0,,,,2855.4,71128.0,70963.0,1059595.838,400376.4504,1902591.431,,249543.2455,97771203.21,5.393926029,2.592193476,9.329675319,,428.304155,0.317574024,129745892883.28609,839487.9382101578,,
291,2001,530000,云南省,2138.31,450.54,881.49,742.68,21.7,42.5,35.8,4866,198832.0,124400.0,74432.0,738.45,,,4287.0,,,,1946.3,163953.0,106396.0,252844.7968,165400.7165,443085.8706,,69696.66962,28169413.33,0.59534337,0.429816737,9.780479552,,57.07814986,0.041026187,54756018819.73411,142407.22402228738,,
292,2001,650000,新疆维吾尔自治区,1491.6,288.12,630.37,566.99,19.4,42.4,38.2,7913,176864.0,66837.0,110027.0,706.0,,,1876.0,,,,2774.4,80947.0,61506.0,330985.3072,403754.9327,577317.0235,,144059.5268,11107506.65,0.152535102,0.247393488,13.46507575,,4.405112529,0.016597469,139613269317.78885,85558.40961450968,,
293,2001,210000,辽宁省,5033.08,544.44,2440.55,2048.09,10.8172,48.4902,40.6926,12041,1979199.0,1099969.0,879230.0,1421.19,,,4194.0,,,,3782.8,46603.0,46309.0,577168.1319,202341.678,1078744.078,,233031.9001,-11028358.98,2.925158809,1.403417634,9.675829507,,-48.09883852,0.295251453,67326608788.794624,467436.2021619989,,
294,2001,330000,浙江省,6898.3388,695.15,3459.75,2593.25,10.3,51.3,38.4,14655,3279667.0,2297428.0,982239.0,2834.94,,,4613.0,,,,1220.8,44005.0,41072.0,468292.9079,264306.834,834402.3647,,103705.0039,-64562772.94,3.798762612,2.618595358,11.81741755,,-450.69394,0.210296264,83209678723.821,824800.4408131996,,
295,2001,440000,广东省,12039.2536,1004.35,5341.6086,4301.7521,9.4325,50.1667,40.4007,13730,17648675.0,9542085.0,8106590.0,3484.43,,,7783.0,,,,1923.2,104798.0,93833.0,980291.4872,529741.9939,1575669.161,,567329.9081,-23752504.87,4.932889615,3.006803459,15.11275547,,-102.8569495,0.713694151,177885502950.54,1011162.588172557,,
296,2001,630000,青海省,300.13,42.79,132.18,125.98,14.2183,43.9209,41.8608,5735,20490.0,14913.0,5577.0,196.35,,,523.0,,,,1297.0,23328.0,17424.0,40433.92218,116111.2252,76573.27059,,12239.48239,7292854.443,0.047028886,0.166315558,9.536844666,,7.299536467,0.003558931,41413343066.884,59324.89395506597,,
297,2001,320000,江苏省,9456.84,1082.43,4907.46,3522.02,11.4,51.6,37.0,12922,5134775.0,2886988.0,2247787.0,2823.2,,,7355.0,,,,897.7,58866.0,48587.0,648750.2801,432013.5554,1149809.314,,112856.5863,34499588.12,5.237148572,4.266878716,9.818819025,,239.6682143,0.22776041,134198009882.88094,1326030.5513559028,,
298,2001,640000,宁夏回族自治区,337.4447,49.57,134.37,114.44,16.6,45.0,38.4,5340,53273.0,35180.0,18093.0,191.08,,,563.0,,,,786.6,10899.0,10723.0,65847.06765,40500.72956,122163.8863,,15397.20845,11573516.29,1.006948203,0.778406407,8.960135013,,152.3056484,0.058863155,12633204351.21795,242883.5750264264,,
299,2001,410000,河南省,5533.01,1234.34,2659.04,1746.73,21.885,47.1452,31.0028,5924,278047.0,170361.0,107686.0,1544.06,,,9555.0,,,,3593.9,69041.0,63437.0,580456.8662,243625.327,1084366.549,,86078.48029,102376560.3,2.901407537,1.467135729,7.679259483,,440.3698764,0.107564217,78377423117.5536,472479.7907765996,,
300,2001,510000,四川省,4293.491,981.68,1756.86,1683.22,22.2,39.7,38.1,5250,309878.0,158234.0,151644.0,1617.52,,,8640.0,,,,2505.2,108724.0,72063.0,231479.1359,180943.408,443533.702,,39023.36655,43001124.32,0.408236393,0.371030101,9.111988804,,65.26182201,0.017205274,58888188083.03988,120854.48783800528,,
301,2001,520000,贵州省,1133.27,274.17,419.74,390.99,25.2715,38.6893,36.0393,2895,64642.0,42174.0,22468.0,536.01,,,3799.0,,,,1643.7,34617.0,24625.0,92049.61214,67838.75902,168736.3451,,9598.656022,17570436.15,0.464655307,0.383766472,7.585714915,,76.32563458,0.012113061,21535022444.11993,121942.98954533764,,
302,2001,220000,吉林省,2120.35,409.1,880.84,742.54,20.1281,43.3382,36.5337,7640,320671.0,146155.0,174517.0,701.7,,,2691.0,,,,3561.6,39747.0,36964.0,314595.5392,128226.4307,576691.4118,,106904.5159,46229407.99,1.190771956,0.671117802,8.808228623,,150.5820499,0.101159893,42307075653.423485,222299.72826794488,,
303,2001,620000,甘肃省,1125.3728,207.05,481.07,384.39,19.3052,44.8546,35.8402,4163,77825.0,47568.0,30256.0,460.37,,,2575.0,,,,2664.8,39844.0,30283.0,146205.5759,120352.9317,279717.4471,,43767.56731,25960451.69,0.270484216,0.282377155,8.377758262,,41.33039902,0.020242635,40639886380.6411,95397.47440540783,,
304,2001,140000,山西省,2029.53,171.09,917.98,690.9,9.6,51.6,38.8,5460,193900.0,146626.0,47274.0,663.58,,,3272.0,,,,3050.2,56993.0,54529.0,514561.3201,222341.4694,892880.0784,,116106.2786,87357462.62,2.595892483,1.415728453,10.19939319,,379.2537141,0.146434231,74785702887.73323,476948.89619698894,,
305,2001,340000,安徽省,3246.7146,750.07,1415.32,1124.74,22.7976,43.0171,34.1853,5221,361515.0,228191.0,133324.0,893.37,,,6328.0,,,,2220.4,65807.0,59797.0,233811.9953,148890.7174,456778.1529,,28596.92825,42912078.54,1.412834583,1.059135641,6.848871911,,223.143184,0.04319941,46091416407.48389,328569.39935280825,,
306,2001,420000,湖北省,3880.53,692.17,2313.66,1656.45,14.8,49.6,35.5,7813,357720.0,179679.0,178041.0,1486.55,,,5975.0,,,,2212.5,85757.0,66048.0,235193.6276,135271.6432,431513.5608,,31598.91173,42917408.77,1.080908586,0.725196031,7.763695994,,169.7371819,0.036305339,43723571506.22858,234769.63064691104,,
307,2001,350000,福建省,4072.85,651.11,1904.21,1698.36,15.3,44.8,39.9,12362,2262240.0,1392124.0,870116.0,1172.91,,,3440.0,,,,1284.8,53547.0,40666.0,319119.9572,158681.182,552946.7294,,78667.82335,-68866381.1,2.286375838,1.318850471,10.11319681,,-424.6014737,0.140901959,50586443147.950325,420500.9015574254,,
308,2001,360000,江西省,2175.68,506.0,788.12,881.56,23.3,36.2,40.5,5221,153096.0,103908.0,49188.0,631.84,,,4186.0,,,,2415.3,60314.0,35093.0,111376.6037,82797.13606,221487.4863,,13507.64484,21081196.73,0.588795772,0.494115164,7.28034894,,95.90548305,0.017851946,26089140547.392296,156305.83868065663,,
309,2001,450000,广西壮族自治区,2279.34,562.52,791.85,876.82,25.2,35.5,39.3,4668,179700.0,123534.0,56167.0,655.63,,,4788.0,,,,2710.7,54752.0,40192.0,196839.1329,110650.7805,398773.1216,,25727.63003,-5834044.463,0.75466264,0.466527254,7.191751087,,-19.24814583,0.0246591,36395761907.596825,153677.66868431188,,
310,2002,310000,上海市,5741.03,88.24,2564.69,2755.83,1.63,47.42,50.95,40646,7262711.0,3203739.0,4058972.0,2213.72,,,1625.0,,,2331.0,256.5,6286.0,6024.0,242768.8965,121711.8565,324075.9647,,272446.4855,7956.215686,25.92445483,19.03326866,31.65335293,,0.731083786,7.272370909,40802984748.48298,6382795.631051317,,
311,2002,110000,北京市,4330.4,98.05,1116.53,1998.13,3.05,34.75,62.19,28449,5250529.0,1261386.0,3989142.0,1796.14,,,1423.0,,,2713.0,1138.1,14359.0,13940.0,301845.1468,135811.5738,412311.2667,,272287.8358,40326137.09,14.03968815,8.26919311,24.24367716,,1614.153236,3.166174297,45126071941.96904,2747600.4102131263,,
312,2002,500000,重庆市,1990.01,315.78,827.55,827.97,16.02,41.98,42.0,6347,179307.0,109101.0,70206.0,899.26,,,3107.0,,,965.0,718.2,31060.0,21936.0,109593.9462,61522.09326,193224.8667,,32230.40926,19998368.82,1.147405409,0.744288321,8.475627665,,180.180094,0.084358356,19243895708.983334,233024.1854941276,,
313,2002,120000,天津市,2150.76,84.0,1001.9,965.26,4.1,48.85,47.06,22380,2281140.0,1163169.0,1117972.0,807.51,,,1007.0,,,1006.0,681.6,9696.0,9126.0,218458.5155,101582.6385,321346.3333,,148275.7699,4417311.698,13.9641998,8.936044278,18.14542703,,242.9754976,2.369376098,33106163693.04261,2912280.3705712,,
314,2002,520000,贵州省,1243.43,280.83,474.68,429.53,23.7,40.1,36.2,3153,69147.0,44183.0,24964.0,632.97,,,3837.0,,,1202.0,1892.8,44220.0,30504.0,103788.4862,74061.50662,178870.9333,,14398.62843,19640119.26,0.523911723,0.418968795,7.699483714,,85.31629794,0.018170404,23281512868.694645,131798.32103520125,,
315,2002,450000,广西壮族自治区,2523.73,595.68,863.96,995.72,24.3,35.2,40.5,5099,243049.0,150746.0,92303.0,750.33,,,4822.0,,,1535.0,2745.2,56297.0,42155.0,204540.8611,119871.7262,371165.1608,,31536.9929,-4730479.384,0.784190339,0.505343689,7.781327271,,-15.60717571,0.030227186,38962186119.53619,164443.4898814076,,
316,2002,130000,河北省,6018.28,957.01,3046.0,2119.52,15.6,49.8,34.6,9115,666525.0,459411.0,207114.0,2020.38,,,6735.0,,,2933.0,4585.7,63079.0,53995.0,839689.1995,315740.2715,1461180.275,,219746.069,105820785.2,3.428873908,1.682601119,9.891306347,,371.8642286,0.224330492,102648206052.0838,547094.4289747453,,
317,2002,320000,江苏省,10606.85,1119.12,5550.98,3961.65,10.5,52.2,37.3,14391,7028854.0,3846512.0,3182342.0,3450.12,,,7381.0,,,2656.0,1340.4,60141.0,49959.0,839143.2187,493045.9935,1449837.914,,290227.3087,59912609.75,6.774128419,4.865101211,11.67298488,,416.212163,0.585719389,154280697330.79993,1523192.848859759,,
318,2002,530000,云南省,2312.82,470.5,951.48,810.34,21.1,42.6,36.3,5179,222676.0,142971.0,79705.0,814.61,,,4333.0,,,766.0,2371.4,164852.0,107615.0,279155.4622,179221.3484,496328.7176,,89451.9836,32905428.97,0.657293943,0.465731564,9.337201412,,66.67448073,0.052654937,58713331657.10531,152666.6482568323,,
319,2002,540000,西藏自治区,166.5583,39.68,32.93,88.81,24.6,20.4,55.0,6093,13037.0,8112.0,4925.0,106.58,,,267.0,,,19.0,,39760.0,8357.0,14861.89402,186648.5254,24417.21176,,6630.3621,-17773691.86,0.010501235,0.154770573,10.82251729,,-10.80745205,0.001171229,64272599584.91721,53295.97760946312,,
320,2002,610000,陕西省,2253.39,303.79,925.78,806.39,14.9,45.5,39.6,5523,222403.0,137603.0,84800.0,915.35,,,3674.0,,,1354.0,2885.1,46564.0,40800.0,303186.7015,174484.5429,532544.1373,,90441.93389,53966115.79,1.20212571,0.847052576,8.662888452,,184.1364452,0.089648931,54992115629.045616,267041.2296201263,,
321,2002,140000,山西省,2324.8,197.8,1083.79,735.95,9.8,53.7,36.5,6146,231154.0,166161.0,64993.0,813.36,,,3294.0,,,1398.0,3050.5,59611.0,57250.0,537490.2354,240504.3892,895657.8471,,166582.1453,89440394.61,2.711565769,1.531378325,10.77635998,,388.2965557,0.210094825,79981145451.18753,509814.6224518401,,
322,2002,150000,内蒙古自治区,1940.94,374.69,728.34,631.28,21.6,42.0,36.4,7241,243402.0,80667.0,162736.0,707.91,,,2379.0,,,1255.0,6192.6,72673.0,63000.0,293968.6135,322537.5725,490366.5725,,127365.9153,12008538.48,0.183795514,0.281361955,11.23099633,,6.461057709,0.019907877,107841444159.8312,94085.38463022809,,
323,2002,440000,广东省,13502.4249,1032.8,5935.63,4801.3,8.8,50.4,40.8,15030,22109631.0,11846274.0,10263357.0,3850.78,,,7859.0,,,3693.0,2108.2,108538.0,97711.0,1037196.228,571822.3624,1597054.655,,488765.5662,-18151307.59,5.219237917,3.242946805,14.94204351,,-78.6017365,0.61486116,189734126712.43503,1077398.958232269,,
324,2002,620000,甘肃省,1232.0302,214.45,530.36,416.62,18.4,45.7,35.9,4493,87740.0,54891.0,32849.0,526.21,,,2593.0,,,727.0,2317.4,40223.0,30806.0,161060.3862,130451.5851,283616.3176,,63767.22185,28030222.27,0.297966012,0.306071044,8.924677699,,44.62558221,0.029492536,43513770594.099045,102131.9676519166,,
325,2002,430000,湖南省,4151.54,847.25,1737.2,1756.49,19.5,40.0,40.5,6565,287584.0,179528.0,108055.0,1347.96,,,6629.0,,,2670.0,2758.0,84808.0,38433.0,215994.8682,116385.5689,376967.5176,,29460.43054,40253325.82,0.899589515,0.547158941,7.693029324,,144.2712585,0.030674329,37084225592.201385,174504.58316227177,,
326,2002,420000,湖北省,4212.82,707.0,2446.05,1822.58,14.2,49.2,36.6,8319,395314.0,209826.0,185488.0,1605.06,,,5988.0,,,2174.0,2388.9,86098.0,67290.0,289953.0307,146881.1515,504887.1098,,73042.2326,52659262.04,1.332573181,0.787435013,8.294271032,,208.2659461,0.083921339,47014785273.17497,252331.7507484408,,
