id,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gdp2015,gdp2016,gdp2017,gdp2018,gdp2019,gdp2020,county,regionid,city,province,RegionCode
"2066",123589.389999999999418,140813.309999999997672,151396.730000000010477,159756.380000000004657,206494.390000000013970,239191.390000000013970,283133.219999999972060,311322.130000000004657,395214.219999999972060,497398.340000000025611,681594.310000000055879,767382.189999999944121,888812.310000000055879,1020393.699999999953434,1076710.899999999906868,1126535.000000000000000,1165045.000000000000000,1238627.300000000046566,1321982.000000000000000,1371523.300000000046566,1436216.399999999906868, ,"510822", , ,"510822"
"2067",114596.419999999998254,125901.080000000001746,154218.089999999996508,178952.950000000011642,222136.549999999988358,256906.779999999998836,295651.090000000025611,355639.380000000004657,428044.659999999974389,530560.500000000000000,649781.130000000004657,752551.880000000004657,896172.130000000004657,1035599.000000000000000,1093351.600000000093132,1161474.000000000000000,1222780.399999999906868,1299292.800000000046566,1383345.800000000046566,1435838.399999999906868,1495886.100000000093132, ,"510823", , ,"510823"
"2068",137157.359999999986030,149069.440000000002328,168393.299999999988358,198512.140000000013970,232918.799999999988358,270529.340000000025611,318358.000000000000000,374961.809999999997672,450876.409999999974389,535182.439999999944121,693627.189999999944121,799286.310000000055879,892338.689999999944121,1060218.300000000046566,1111413.899999999906868,1230698.300000000046566,1300529.899999999906868,1368511.600000000093132,1497060.600000000093132,1577081.800000000046566,1624473.800000000046566, ,"510824", , ,"510824"
"2069",151903.359999999986030,176925.609999999986030,197280.690000000002328,224268.779999999998836,280232.000000000000000,324455.059999999997672,400281.880000000004657,479061.440000000002328,553928.880000000004657,658304.439999999944121,754384.939999999944121,914372.380000000004657,1066848.399999999906868,1203433.800000000046566,1282585.100000000093132,1366108.399999999906868,1441300.000000000000000,1539392.899999999906868,1671701.300000000046566,1777510.300000000046566,1855502.800000000046566, ,"510903", , ,"510903"
"2070",121540.880000000004657,128125.559999999997672,135834.940000000002328,154871.750000000000000,185336.359999999986030,244421.769999999989523,295518.309999999997672,361301.190000000002328,433747.130000000004657,512769.690000000002328,623013.380000000004657,721287.000000000000000,831307.810000000055879,1017110.800000000046566,1061249.000000000000000,1161410.899999999906868,1241174.399999999906868,1339983.300000000046566,1450857.000000000000000,1520915.899999999906868,1587902.500000000000000, ,"510904", , ,"510904"
"2071",117959.070000000006985,148305.160000000003492,167604.880000000004657,190189.640000000013970,232741.609999999986030,266317.380000000004657,309810.440000000002328,384022.559999999997672,448623.340000000025611,532820.439999999944121,648757.560000000055879,809417.189999999944121,920061.560000000055879,1076792.000000000000000,1167402.899999999906868,1235426.800000000046566,1298672.000000000000000,1397478.100000000093132,1492158.800000000046566,1574545.000000000000000,1654540.100000000093132, ,"510921", , ,"510921"
"2072",126485.970000000001164,147475.980000000010477,166289.940000000002328,197155.420000000012806,241273.700000000011642,267278.659999999974389,320272.219999999972060,398846.059999999997672,466644.409999999974389,568710.189999999944121,661462.310000000055879,770574.500000000000000,900095.000000000000000,1085685.600000000093132,1149140.800000000046566,1205940.600000000093132,1270299.000000000000000,1346177.500000000000000,1482288.800000000046566,1556779.899999999906868,1627427.600000000093132, ,"510923", , ,"510923"
"2073",146149.380000000004657,173385.130000000004657,193345.049999999988358,222112.190000000002328,268339.340000000025611,315232.309999999997672,367389.030000000027940,438691.780000000027940,517136.500000000000000,605379.630000000004657,714610.000000000000000,848669.689999999944121,1004281.800000000046566,1145472.000000000000000,1217309.500000000000000,1291430.899999999906868,1373126.500000000000000,1455116.600000000093132,1549966.899999999906868,1649146.100000000093132,1732030.899999999906868, ,"510981", , ,"510981"
"2074",142585.450000000011642,163264.529999999998836,184918.809999999997672,208829.670000000012806,257195.059999999997672,295341.380000000004657,351835.440000000002328,395488.690000000002328,471899.719999999972060,589740.250000000000000,711435.130000000004657,835261.380000000004657,976588.380000000004657,1136346.500000000000000,1201926.600000000093132,1272605.300000000046566,1358146.800000000046566,1436254.600000000093132,1563490.100000000093132,1662527.600000000093132,1726198.399999999906868, ,"511002", , ,"511002"
"2075",143358.410000000003492,164425.980000000010477,184002.480000000010477,218021.690000000002328,255099.390000000013970,306142.030000000027940,368756.940000000002328,411235.309999999997672,484099.590000000025611,577535.560000000055879,664557.439999999944121,815967.000000000000000,982573.810000000055879,1115446.800000000046566,1206162.600000000093132,1285096.399999999906868,1367714.500000000000000,1450343.800000000046566,1576152.500000000000000,1685246.500000000000000,1747417.600000000093132, ,"511011", , ,"511011"
"2076",147289.190000000002328,162470.690000000002328,174387.079999999987194,196593.299999999988358,237470.130000000004657,280717.219999999972060,339085.909999999974389,388554.500000000000000,459391.340000000025611,550254.310000000055879,629834.500000000000000,784891.189999999944121,921815.500000000000000,1151514.600000000093132,1191567.100000000093132,1234771.899999999906868,1332520.600000000093132,1411814.100000000093132,1552267.100000000093132,1668528.500000000000000,1717716.500000000000000, ,"511024", , ,"511024"
"2077",137667.910000000003492,154059.339999999996508,171757.140000000013970,183973.529999999998836,244913.390000000013970,270460.969999999972060,333623.280000000027940,378392.780000000027940,456201.659999999974389,572207.810000000055879,614932.939999999944121,764136.810000000055879,873548.439999999944121,1080307.800000000046566,1154046.500000000000000,1210277.300000000046566,1289156.899999999906868,1358666.300000000046566,1482099.300000000046566,1564240.399999999906868,1670890.000000000000000, ,"511025", , ,"511025"
"2078",143243.200000000011642,162952.339999999996508,178227.410000000003492,197310.230000000010477,241925.980000000010477,275793.219999999972060,340053.530000000027940,388218.190000000002328,464276.659999999974389,568069.500000000000000,624712.000000000000000,756134.439999999944121,898274.500000000000000,1117769.300000000046566,1186540.300000000046566,1228150.500000000000000,1361206.899999999906868,1435181.300000000046566,1551854.100000000093132,1641102.399999999906868,1711200.899999999906868, ,"511083", , ,"511083"
"2079",150761.200000000011642,167716.970000000001164,191697.589999999996508,208683.549999999988358,265250.780000000027940,298930.780000000027940,358305.309999999997672,411092.969999999972060,487796.409999999974389,582749.500000000000000,738127.810000000055879,854979.310000000055879,990366.130000000004657,1189427.000000000000000,1266704.899999999906868,1329162.399999999906868,1408960.000000000000000,1477643.800000000046566,1618907.600000000093132,1738990.600000000093132,1763731.399999999906868, ,"511102", , ,"511102"
"2080",114234.380000000004657,133048.950000000011642,152544.140000000013970,173965.329999999987194,244394.950000000011642,264142.590000000025611,317010.719999999972060,349872.340000000025611,375481.750000000000000,529301.060000000055879,628959.939999999944121,750248.060000000055879,879968.310000000055879,1059074.300000000046566,1084440.800000000046566,1112755.500000000000000,1191314.899999999906868,1245916.899999999906868,1347211.399999999906868,1457210.800000000046566,1482394.800000000046566, ,"511111", , ,"511111"
"2081",114259.440000000002328,136966.519999999989523,160535.890000000013970,146062.160000000003492,221878.450000000011642,244892.609999999986030,312757.380000000004657,342889.969999999972060,418936.909999999974389,521759.380000000004657,631002.630000000004657,739274.000000000000000,815158.130000000004657,1108705.899999999906868,1149127.500000000000000,1199646.600000000093132,1287311.600000000093132,1371334.899999999906868,1507040.600000000093132,1595737.300000000046566,1604805.600000000093132, ,"511112", , ,"511112"
"2082",129649.710000000006403,136673.720000000001164,144897.440000000002328,165204.329999999987194,192307.339999999996508,229526.519999999989523,268585.380000000004657,322260.969999999972060,390450.409999999974389,449047.090000000025611,548808.380000000004657,652489.810000000055879,788493.130000000004657,960611.939999999944121,953220.939999999944121,988866.500000000000000,1082824.500000000000000,1132288.800000000046566,1254595.899999999906868,1313768.600000000093132,1271904.000000000000000,金口河区,"511113", , ,"511113"
"2083",138017.329999999987194,149239.720000000001164,163254.109999999986030,184930.809999999997672,251739.859999999986030,269423.250000000000000,329083.659999999974389,374901.380000000004657,427012.719999999972060,517927.159999999974389,598828.500000000000000,732386.439999999944121,849723.310000000055879,1025406.900000000023283,1085921.800000000046566,1169527.899999999906868,1265869.100000000093132,1341966.800000000046566,1494959.100000000093132,1573935.500000000000000,1605718.000000000000000, ,"511123", , ,"511123"
"2084",125923.410000000003492,125017.839999999996508,149981.079999999987194,158157.829999999987194,201213.529999999998836,214772.829999999987194,293519.340000000025611,328083.719999999972060,407222.190000000002328,503190.030000000027940,615665.250000000000000,736767.689999999944121,808933.310000000055879,980615.439999999944121,1042741.300000000046566,1106077.300000000046566,1181774.500000000000000,1269922.300000000046566,1405801.899999999906868,1476619.600000000093132,1541806.800000000046566, ,"511124", , ,"511124"
"2085",130815.699999999997090,144148.890000000013970,164029.579999999987194,179805.049999999988358,234305.220000000001164,256048.250000000000000,312322.190000000002328,368152.559999999997672,424884.559999999997672,496009.469999999972060,602926.310000000055879,740009.750000000000000,828704.380000000004657,1112561.399999999906868,1180568.100000000093132,1232209.800000000046566,1324606.899999999906868,1414863.000000000000000,1544639.899999999906868,1649561.399999999906868,1688394.600000000093132, ,"511126", , ,"511126"
"2086",114883.770000000004075,121107.800000000002910,145577.519999999989523,175272.410000000003492,226675.329999999987194,253794.609999999986030,296925.719999999972060,343761.559999999997672,380382.719999999972060,493580.280000000027940,612450.250000000000000,715620.689999999944121,855933.810000000055879,1006106.099999999976717,1020509.500000000000000,1085139.000000000000000,1211451.800000000046566,1292797.500000000000000,1467662.500000000000000,1496132.899999999906868,1480010.300000000046566, ,"511129", , ,"511129"
"2087",108526.789999999993597,114406.410000000003492,121290.300000000002910,138288.730000000010477,192574.190000000002328,229845.019999999989523,256986.670000000012806,311747.880000000004657,367262.559999999997672,472350.440000000002328,577706.310000000055879,686436.560000000055879,803354.939999999944121,979686.310000000055879,987070.689999999944121,1026549.699999999953434,1112355.500000000000000,1162026.899999999906868,1270462.500000000000000,1308457.000000000000000,1323269.800000000046566, ,"511132", , ,"511132"
